License Serial Number,Premises Name,License Certificate Number,License Received Date,County ID Code
1311435,NEW BLONDIE FOOD 3 CORP,,2018-06-21T00:00:00,29
2213119,SKY ENTERPRISES INCORPORATED,,2018-06-21T00:00:00,3
1311436,153 AMSTERDAM REST LLC,,2018-06-21T00:00:00,2
2213120,HASKINS HOSPITALITY MANAGEMENT GROUP LLC,,2018-06-21T00:00:00,36
1311437,NATHAN'S FARM INC,,2018-06-22T00:00:00,14
1311438,7 ELEVEN INC,,2018-06-22T00:00:00,8
1311439,7 ELEVEN INC,,2018-06-22T00:00:00,8
1311440,JOHN'S ROCK COMPANY LLC,,2018-06-22T00:00:00,14
1311441,BLIND BAT BREWERY LLC,,2018-06-22T00:00:00,10
1311442,BLIND BAT BREWERY LLC,,2018-06-22T00:00:00,10
1311443,ROCK ZO 33 34 LLC,,2018-06-22T00:00:00,2
3161256,JSRIMER LLC,,2018-06-22T00:00:00,41
3161258,APEX PARKS GROUP LLC,,2018-06-22T00:00:00,21
1311444,YJ BERKMAN INC,,2018-06-22T00:00:00,20
3161260,T & G LAKEVILLE LLC,,2018-06-22T00:00:00,40
1311446,BOUNTY GATE LLC,,2018-06-22T00:00:00,10
1311448,CLAWDADDY INC,,2018-06-22T00:00:00,14
3161261,SALEM 98 INC,,2018-06-22T00:00:00,16
1311449,EL MARIACHI LOCO RESTAURANT CORP,,2018-06-22T00:00:00,10
1311451,DOMINICAN RESTAURANT 2 CORP,,2018-06-22T00:00:00,8
1311455,S & K SUSHI CORP,,2018-06-22T00:00:00,1
3161263,TYRONTIKA PETTIGREW,,2018-06-22T00:00:00,21
1311458,CHU XI ASIAN CUISINE INC,,2018-06-22T00:00:00,14
1311462,ROSE GROUP PARK AVENUE LLC ,,2018-06-22T00:00:00,2
1311463,CANAS RESTAURANT & BAR CORP,,2018-06-22T00:00:00,1
1311464,NEW HONG YUN GROCERY STORE INC,,2018-06-22T00:00:00,14
1311467,MAGIC CANDY AND DELI STORE INC,,2018-06-22T00:00:00,0
3161264,APEX PARKS GROUP LLC,,2018-06-22T00:00:00,21
1311470,BHAKTI 14 INC,,2018-06-22T00:00:00,1
3161266,ADAMS RASCALS BAR & GRILL LLC,,2018-06-22T00:00:00,52
1311473,12 ST GOURMET DELI INC,,2018-06-22T00:00:00,1
3161268,APEX PARKS GROUP LLC,,2018-06-22T00:00:00,21
3161270,HANSON FARMS BELMONT LLC,,2018-06-22T00:00:00,59
2213125,ROUTE 51 BEER BELLY BOB'S LLC,898359,2018-06-25T00:00:00,57
2213126,STEWART'S SHOPS CORP,,2018-06-25T00:00:00,36
2213128,STITTVILLE FILL GRILL & CHILL LLC,,2018-06-25T00:00:00,48
2213131,MORAN FOODS LLC,,2018-06-25T00:00:00,57
2213132,MORAN FOODS LLC,,2018-06-25T00:00:00,5
2213133,MR FUJI SUSHI HIBACHI INC,,2018-06-25T00:00:00,26
2213134,MOUNTAIN MART 110 LLC,,2018-06-25T00:00:00,60
2213135,"PIES GUYS PUB & GRUB INC, THE",,2018-06-25T00:00:00,13
2213137,DONATAS LLC,,2018-06-25T00:00:00,35
2213138,JS PLACE LLC,,2018-06-25T00:00:00,7
2213140,SMOKEY'S WOODRIDGE INC,,2018-06-25T00:00:00,38
2213142,JENSEN ROBERTS LLC,,2018-06-25T00:00:00,5
2213143,PARTH FOOD OF KINGSTON INC,,2018-06-25T00:00:00,23
2213145,I DUCES INC,,2018-06-25T00:00:00,13
2213147,ZALATANOS DELI & GROCERY CORP,,2018-06-25T00:00:00,48
2213149,LUCIANO WINE & LIQUOR INC,,2018-06-25T00:00:00,5
2213150,V & V RESTAURANT INC,,2018-06-25T00:00:00,12
1311476,83 PRIME LLC,,2018-06-25T00:00:00,20
2213152,EL SOMBRERO RESTAURANT OF ROCK HILL INC,,2018-06-25T00:00:00,38
1311478,3821 BROADWAY CAFE LLC,,2018-06-25T00:00:00,2
1311479,VARDAN VENTURES INC,,2018-06-25T00:00:00,2
3161272,BATAVIA MUCKDOGS INC,,2018-06-25T00:00:00,11
2213155,RAINERS GOURMET INC,,2018-06-25T00:00:00,18
1311482,FUBER LLC,,2018-06-25T00:00:00,2
1311483,ICHIRAN U S A INC,,2018-06-25T00:00:00,2
1311484,UNITED STONES INC,,2018-06-25T00:00:00,1
1311485,DH NEWLAND CORP,,2018-06-25T00:00:00,2
1311486,LINDELI GROCERY NY CORP,,2018-06-25T00:00:00,14
1311489,THREE OWLS LLC,,2018-06-25T00:00:00,2
1311490,NAVE VERITAS LLC,,2018-06-25T00:00:00,10
1311491,MGTS CORP,,2018-06-25T00:00:00,2
1311492,NATIONAL AMUSEMENTS INC,,2018-06-25T00:00:00,20
1311493,GAH INC,,2018-06-25T00:00:00,1
1311494,BUSHWICK TACO COMPANY INC,,2018-06-25T00:00:00,14
3161279,CHEF K2 LLC,,2018-06-25T00:00:00,16
1311495,94 DEARBORN LLC,,2018-06-25T00:00:00,20
3161281,T J FOOD HOLDINGS LLC,,2018-06-25T00:00:00,52
3161283,HEMKUNT ENTERPRISE INC,,2018-06-25T00:00:00,21
1311497,CORASIMA RESTAURANT LLC,,2018-06-25T00:00:00,2
1311499,V G 4 INC,,2018-06-25T00:00:00,8
1311502,JEROME EZ STOP N GO INC,,2018-06-25T00:00:00,0
1311503,DIG INN 166 NORTH 4TH BK LLC,,2018-06-25T00:00:00,14
1311505,SHIL INC,,2018-06-25T00:00:00,10
1311507,BAR CIPRIANO INC,,2018-06-26T00:00:00,2
1311509,KEW GARDEN NEWS INC,,2018-06-26T00:00:00,1
1311509,KEW GARDEN NEWS INC,,2018-06-26T00:00:00,1
1311510,32 PEARL LLC,,2018-06-26T00:00:00,2
1311513,SHENGTAI JIAYUAN GROCERY STORE INC,,2018-06-26T00:00:00,14
1311514,BRANDON DELI GROCERY CORP,,2018-06-26T00:00:00,14
1311515,G&G PELHAM FOOD CORP,,2018-06-26T00:00:00,0
1311545,PHAYUL HIMALAYAN RESTAURANT II INC,,2018-06-26T00:00:00,1
1311546,SCATTO BAR LLC,,2018-06-26T00:00:00,1
1311549,GEISHA 3470 INC,,2018-06-26T00:00:00,2
1311552,RIDGEWOOD GAS INC,,2018-06-26T00:00:00,1
1311555,JACKET OFF LIMITED ,,2018-06-26T00:00:00,2
1311556,90TH GROCERY & DELI INC,,2018-06-26T00:00:00,1
1311559,524 CARPE DIEM RESTAURANTS INC,,2018-06-26T00:00:00,8
1311563,AMERICAN BEECH RESTAURANT LLC,,2018-06-26T00:00:00,10
1311565,PETANI RESTAURANT CORP,,2018-06-26T00:00:00,1
1311568,ROCKY FOOD INC,,2018-06-26T00:00:00,14
1311569,BALCON DE QUITO RESTAURANT INC,,2018-06-26T00:00:00,1
1311570,DELTA 510 CORP,,2018-06-26T00:00:00,2
1311573,M & C ITALIAN RESTAURANT INC,,2018-06-26T00:00:00,20
2213198,SALVATORE MATTEO LLC,,2018-06-26T00:00:00,48
2213199,WOODYS ON 37 LLC,,2018-06-26T00:00:00,25
2213200,MCCAY CELLARS LLC,,2018-06-26T00:00:00,5
1311575,LUPITAS TIENDITA GROCERY CORP,,2018-06-26T00:00:00,14
1311576,VOLUME SERVICES INC,,2018-06-26T00:00:00,8
1311577,PIER 17 SEAFOOD RESTAURANT LLC,,2018-06-26T00:00:00,2
1311582,HIMALAYAN GROCERY INC,,2018-06-26T00:00:00,14
1311583,RED DOOR I INC,,2018-06-26T00:00:00,0
2213201,MILL LANE BREWING COMPANY LLC,,2018-06-26T00:00:00,19
1311584,BURGERS AND CHISMIS LLC,,2018-06-26T00:00:00,2
2213202,WINDHAM DISTILLERY LLC,,2018-06-26T00:00:00,5
1311585,WESTERVELT DELI CORP,,2018-06-26T00:00:00,29
2213203,EDWARD LEWIS CELLARS LLC,898340,2018-06-26T00:00:00,5
1311586,JAJAJA BROOKLYN LLC,,2018-06-26T00:00:00,14
2213204,"NARROWSBURG UNION LLC, THE ",,2018-06-26T00:00:00,38
1311587,AMBOY PENTON LLC,,2018-06-26T00:00:00,29
1311590,EL PENACHO RESTAURANT II CORP,,2018-06-27T00:00:00,14
1311591,NEW SHANGHAI DELUXE CORP,,2018-06-27T00:00:00,2
3161290,LEONARD OAKES ESTATE WINERY INC,,2018-06-27T00:00:00,39
1311593,JPA HOLDING LLC,,2018-06-27T00:00:00,10
1311596,3706 THIRTY INC,,2018-06-27T00:00:00,1
1311597,R&S LIQUOR STORE CORP,,2018-06-27T00:00:00,2
2213205,"PUB IN BOONVILLE LLC, THE",,2018-06-27T00:00:00,48
2213206,OBSCURE OSCILLATION BREWING COMPANY LLC,,2018-06-27T00:00:00,9
1311598,ELITE GROUP HOLBROOK INC,,2018-06-27T00:00:00,10
2213207,EQUILIBRIUM BREWERY LLC,,2018-06-27T00:00:00,7
1311600,ONE LUCKY 7 CONVENIENCE STORE INC,,2018-06-27T00:00:00,0
2213208,SIP PLATTSBURGH LLC,,2018-06-27T00:00:00,42
1311601,ALTA CUCINA 2 LLC,,2018-06-27T00:00:00,2
2213209,JMP EXPERIENCES LLC,,2018-06-27T00:00:00,38
3161291,5 STAR WINE & SPIRITS LLC,,2018-06-27T00:00:00,21
2213211,BLUESKY DELICATESSEN & MARKET INC,,2018-06-27T00:00:00,36
3161292,STILLY ENTERPRISES LLC,,2018-06-27T00:00:00,59
2213213,CHOP AND GRIND LLC,,2018-06-27T00:00:00,48
3161294,DANDY MINI MARTS INC,,2018-06-27T00:00:00,32
3161296,ENTERTAINMENT ON THIRD LLC,,2018-06-27T00:00:00,31
3161298,MOJO'S TAVERN INC,,2018-06-27T00:00:00,53
3161300,J JANS INC,,2018-06-27T00:00:00,21
3161302,MIKEY DEES CATERING LLC,,2018-06-27T00:00:00,17
3161304,HOLLERHORN DISTILLING LLC,,2018-06-27T00:00:00,17
2213219,MORAN FOODS LLC,,2018-06-27T00:00:00,61
1311604,MATTBETH ARTISAN FOODS LLC,,2018-06-27T00:00:00,1
3161305,PHAT BOY FASHIONS INC,,2018-06-27T00:00:00,16
1311605,BOGOPA BG FLATLANDS LLC,,2018-06-27T00:00:00,14
3161306,BUFFALO CITY LIMIT FOOD INC,,2018-06-27T00:00:00,21
1311606,DHRUVA NY LLC,,2018-06-27T00:00:00,8
1311609,STAR SERVICE STATION INC,,2018-06-27T00:00:00,1
1311610,ST & RV INC,,2018-06-27T00:00:00,14
1311611,DIG INN 100 WEST 67TH STREET LLC,,2018-06-27T00:00:00,2
1311612,L'ORGEAT INC,,2018-06-27T00:00:00,14
1311613,BREAD OF LINCOLN LLC,,2018-06-27T00:00:00,2
1311616,NEW BM DELI GROCERY CORP,,2018-06-27T00:00:00,0
2213220,XIAO TING LIN,,2018-06-27T00:00:00,3
1311619,LIDL US OPERATIONS LLC,,2018-06-28T00:00:00,29
1311620,GUCCI DELI GROCERY CORP,,2018-06-28T00:00:00,0
1311623,"HIRSCH COLLECTION LLC, THE",,2018-06-28T00:00:00,2
1311624,JIPNA PIZZA LLC,,2018-06-28T00:00:00,1
1311625,DONG E SNACK INC,,2018-06-28T00:00:00,1
1311626,ARIANA WATERFALL CORP,,2018-06-28T00:00:00,8
2213225,KRS VENTURE LLC,,2018-06-28T00:00:00,7
1311628,PELL 23 INC,,2018-06-28T00:00:00,2
1311633,TOMO NEW YORK INC,,2018-06-28T00:00:00,2
2213228,MAIN STREET LIQUORS INC,,2018-06-28T00:00:00,33
1311635,BOXERS WASHINGTON HEIGHTS LLC,,2018-06-28T00:00:00,2
2213229,PICO DE MAYO LLC,,2018-06-28T00:00:00,24
2213231,PASS THE BASKET LLC,,2018-06-28T00:00:00,26
2213232,NEW YORK WINE DISTRIBUTORS LLC,,2018-06-28T00:00:00,9
1311637,D & D HUDSON YARDS LLC,,2018-06-28T00:00:00,2
1311639,EE BAR 1018 LLC,,2018-06-28T00:00:00,2
2213233,ROUND LAKE PUB LLC,,2018-06-28T00:00:00,26
2213234,MASCARIN FAMILY ESTATES LLC,,2018-06-28T00:00:00,5
2213235,FRANE FRANICEVIC,898339,2018-06-28T00:00:00,5
1311641,LAM TILLY LLC,,2018-06-28T00:00:00,14
1311642,1601 DOMINICAN VALLE RESTAURANT CORP,,2018-06-28T00:00:00,2
1311643,931 MANHATTAN CAFE LLC,,2018-06-28T00:00:00,14
1311646,SCOPA6 LLC,,2018-06-28T00:00:00,10
1311648,LEFTERIS GYRO INC,,2018-06-28T00:00:00,20
1311649,EXPRESS MANAGEMENT NY INC,,2018-06-28T00:00:00,14
1311650,RUAYSUB CORP,,2018-06-28T00:00:00,1
1311651,MPM ENTERPRISES FLATBUSH INC,,2018-06-28T00:00:00,14
1311652,JAG UNIT 2 LLC,,2018-06-28T00:00:00,8
1311654,Y & A FOOD INC,,2018-06-28T00:00:00,14
1311657,WINE SAINTS VINEYARDS LTD,,2018-06-28T00:00:00,20
3161309,JERA LLC,,2018-06-29T00:00:00,52
3161311,REC ROOM HOLDINGS LLC,,2018-06-29T00:00:00,21
1311669,8001 GOURMET DELI INC,,2018-06-29T00:00:00,1
3161313,LA CASA DE NACHO INC,,2018-06-29T00:00:00,21
1311675,ALL FRESH FOOD CORP,,2018-06-29T00:00:00,20
3161315,FAMILYBIZ LLC,,2018-06-29T00:00:00,31
3161317,ARROWHEAD SPRING VINEYARDS LLC,546207,2018-06-29T00:00:00,31
3161318,BROADWAY WINE AND SPIRITS LLC,,2018-06-29T00:00:00,16
1311678,NOODLE INVESTORS INC,,2018-06-29T00:00:00,2
1311678,NOODLE INVESTORS INC,,2018-06-29T00:00:00,2
1311679,TB CANTINA LLC,,2018-06-29T00:00:00,2
1311680,RAKUZEN ELMHURST INC,,2018-06-29T00:00:00,1
1311681,MR WHUANG BBQ INC,,2018-06-29T00:00:00,1
1311682,DANISH BAKE 873 BROADWAY LLC & DANISH BAKE NYC LLC,,2018-06-29T00:00:00,2
2213248,DIZZY CHICKEN LLC,,2018-06-29T00:00:00,26
2213249,LAKE PLACID HOTEL PTRS LLC & HOSPITALITY MGMT,,2018-06-29T00:00:00,4
1311707,STUYVESANT ENTERTAINMENT CORPORATION,,2018-07-02T00:00:00,14
1311708,SJ LUCKY INC,,2018-07-02T00:00:00,10
1311711,ANAPA INTERNATIONAL INC,,2018-07-02T00:00:00,1
1311712,SHARAN PETROLEUM INC,,2018-07-02T00:00:00,8
1311715,FIASCHETTERIA WEST LTD,,2018-07-02T00:00:00,2
1311716,TENSAI LLC,,2018-07-02T00:00:00,8
1311718,TGL BAR CORP,,2018-07-02T00:00:00,1
2213285,B RAD'S BISTRO & CATERING LLC,,2018-07-02T00:00:00,26
1311721,YIA YIA'S TAVERNA LLC,,2018-07-02T00:00:00,14
1311723,YOGI 204 INC,,2018-07-02T00:00:00,8
1311727,219 DOMINICAN VALLE CORP,,2018-07-02T00:00:00,0
1311728,EAST 21 FOREVER INC,,2018-07-02T00:00:00,1
1311729,TROPICAL DELI & GROCERY INC,,2018-07-02T00:00:00,1
1311732,369 RESTAURANT CORP,,2018-07-02T00:00:00,14
1311735,SNACKS & CONVENIENCE STORE INC,,2018-07-02T00:00:00,0
2213289,NINOS DELI & CATERING LLC,,2018-07-03T00:00:00,9
2213290,ANDREWS WINE CELLAR INC,,2018-07-03T00:00:00,25
2213291,NY CRAFT CONCESSIONS LLC,,2018-07-03T00:00:00,13
2213295,BILLI O'S INC,,2018-07-03T00:00:00,26
1311736,GIFFORDS LANE BAGELS & DELI INC,,2018-07-03T00:00:00,29
3161323,CUBA FRIENDS OF ARCHITECTURE INC,,2018-07-03T00:00:00,59
2213296,HAVANA HOSPITALITY LLC,,2018-07-03T00:00:00,12
2213298,RAY BROOK BREW HOUSE LLC,,2018-07-03T00:00:00,4
2213303,ODT INC/ WINE BOTANY,,2018-07-03T00:00:00,1
1311742,COLLECTIVE HOTELS AND RETREATS INC,,2018-07-03T00:00:00,2
2213308,CHAMBERS STREET DELI & GROCERY LLC,,2018-07-03T00:00:00,7
2213309,BRP ENTERPRISES LLC,,2018-07-03T00:00:00,13
1311743,138-37 FOOD CORP,,2018-07-03T00:00:00,1
2213310,JOSEPH MEUS,,2018-07-03T00:00:00,19
2213312,SHOKRIAN WINERY LLC,898360,2018-07-03T00:00:00,5
2213313,MASSAS PAVO REAL CELLARS LLC,,2018-07-03T00:00:00,5
2213314,HANZO INC,,2018-07-03T00:00:00,5
1311746,JL & OU INC,,2018-07-05T00:00:00,10
1311749,RAY DELI & GROCERY NY CORP I,,2018-07-05T00:00:00,14
1311752,T & Z BUSINESS INC,,2018-07-05T00:00:00,8
1311755,MOFONLOUNGE CORP,,2018-07-05T00:00:00,0
1311756,SNJ NY INC ,,2018-07-05T00:00:00,14
1311757,AVE A CONVENIENCE & SMOKE INC,,2018-07-05T00:00:00,2
1311758,"CLEAVER COMPANY INC, THE",,2018-07-05T00:00:00,2
1311759,ZOHO KITCHEN & BAR INC,,2018-07-05T00:00:00,2
2213317,VINTAGE RESTAURANTS INC,,2018-07-05T00:00:00,18
2213318,R2 PRODUCTIONS LLC,,2018-07-05T00:00:00,5
1311760,FOREMOST GLATT KOSHER CATERERS INC,,2018-07-05T00:00:00,2
1311762,2317 OMIYA SUSHI INC,,2018-07-05T00:00:00,14
1311764,TORISHIKI USA CORP,,2018-07-05T00:00:00,2
1311765,LML HOSPITALITY LLC,,2018-07-05T00:00:00,8
1311766,ROGUE LOBO LLC,,2018-07-05T00:00:00,2
1311767,RENAISSANCE JAVA CAFE INC,,2018-07-05T00:00:00,14
1311768,MADE IN SUD RESTAURANT INC,,2018-07-05T00:00:00,14
1311770,MBG TAVERNS ON 6TH CORP,,2018-07-05T00:00:00,2
1311773,CIAO FRESCO RESTAURANT GROUP LLC,,2018-07-05T00:00:00,10
1311776,MEIGUI INC,,2018-07-05T00:00:00,2
1311778,885 SUNSET LLC,,2018-07-05T00:00:00,14
1311779,P F CHANGS CHINA BISTRO INC,,2018-07-05T00:00:00,20
1311793,SNACKBOXNYC LLC,,2018-07-05T00:00:00,2
1311794,BARCA SI LLC,,2018-07-05T00:00:00,29
1311795,B & D DELI INC,,2018-07-05T00:00:00,8
1311797,CW SSS LLC,,2018-07-05T00:00:00,2
1311799,AUGUST GATHERINGS CORP,,2018-07-05T00:00:00,2
1311801,RUBENS CAFE 1 INC,,2018-07-05T00:00:00,20
1311865,66 WINE BAR LLC,,2018-07-06T00:00:00,14
1311866,MJ DELI & CONVENIENT STORE INC,,2018-07-06T00:00:00,1
1311868,520 MONTAUK GAS CORP,,2018-07-06T00:00:00,10
2213321,MATT BREWING CO INC,,2018-07-06T00:00:00,48
1311871,JED PARTNERS LLC,,2018-07-06T00:00:00,2
1311875,MARIEN DELI GROCERY CORP,,2018-07-06T00:00:00,2
1311876,SOPHIA DELI & GROCERY CORP,,2018-07-06T00:00:00,29
1311877,WINE TWIST DISTRIBUTOR LLC,,2018-07-06T00:00:00,8
1311878,MASTER ZEES MINI MARKET CORP,,2018-07-06T00:00:00,29
1311879,DEROSSI ASIA LLC,,2018-07-06T00:00:00,2
1311880,SUSHI EM LLC,,2018-07-06T00:00:00,2
1311883,20E FRAME INC,,2018-07-06T00:00:00,2
1311884,NEW HEWLETT LIQUORS INC,,2018-07-06T00:00:00,8
1311886,HIGH CLASS DELI CORP,,2018-07-06T00:00:00,14
1311889,REVAYA WINE & LIQUOR LLC,,2018-07-06T00:00:00,14
1311890,GUVITA WINE HOUSE INC,,2018-07-09T00:00:00,14
1311892,EL BUEN AMIGO INC,,2018-07-09T00:00:00,14
3161326,CRAFT COFFEE HOUSE LLC,,2018-07-09T00:00:00,31
3161328,NINE ELEPHANTS LLC,,2018-07-09T00:00:00,30
3161329,PANE VINO ON THE AVENUE LLC,,2018-07-09T00:00:00,16
3161333,BOTTLE ROCKET BUFFALO LLC,,2018-07-09T00:00:00,21
3161334,NICKEL CITY MINI MART LLC,,2018-07-09T00:00:00,21
3161335,COMMUNITY BEER WORKS LLC,,2018-07-09T00:00:00,21
1311894,C LOUNGE INC,,2018-07-09T00:00:00,0
1311897,E&Y HOSPITALITY LLC,,2018-07-09T00:00:00,2
1311899,LIEBER BROS INC,,2018-07-09T00:00:00,8
1311900,DEEN GOURMET DELI CORP,,2018-07-09T00:00:00,14
2213334,"SHEPHERDS BREWING COMPANY LLC, THE",,2018-07-09T00:00:00,44
2213344,HARD PRESSED CIDERY LLC,,2018-07-09T00:00:00,44
1311902,DR CAFE INC,,2018-07-10T00:00:00,20
1311903,IL NOSTRO POSTO BRICK OVEN PIZZERIA&RISTORANTE LLC,,2018-07-10T00:00:00,8
2213401,HUNEEUS VINTNERS LLC,,2018-07-10T00:00:00,5
1311905,HAMMOCK RESTAURANT GROUP LLC,,2018-07-10T00:00:00,2
2213402,DEVOTO WADE LLC,,2018-07-10T00:00:00,5
2213403,BANNISTER WINES LLC,,2018-07-10T00:00:00,5
2213404,ERTUGRUL SEVTAP,,2018-07-10T00:00:00,5
2213405,CHINATOWN L G LLC,,2018-07-10T00:00:00,18
2213406,GREENLEAF CONTRACTING INC,,2018-07-11T00:00:00,55
2213408,MAVERICK MIND LLC,,2018-07-11T00:00:00,7
1311909,DW BROAD STREET LLC,,2018-07-11T00:00:00,2
2213409,LEXICONMAMON LLC,,2018-07-11T00:00:00,6
2213410,ALL THE WAY UP GROCERY INC,,2018-07-11T00:00:00,5
2213412,YUSUF MARKET LLC,,2018-07-11T00:00:00,13
1311910,EL ENCUENTRO INC,,2018-07-11T00:00:00,1
2213414,SKANEATELES BREWERY LLC ,,2018-07-11T00:00:00,13
1311911,HUDSON YARDS BY RHUBARB LLC,,2018-07-11T00:00:00,2
2213415,BRIAN BUNTING,,2018-07-11T00:00:00,13
2213416,SMOKIN BOOTS LLC,,2018-07-11T00:00:00,9
2213418,NO TIME NO MONEY LLC,,2018-07-11T00:00:00,18
2213420,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,9
2213422,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,18
3161354,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,17
1311913,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,14
1311914,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,1
1311915,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,14
1311916,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,20
1311918,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,20
1311920,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,8
1311922,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,10
1311924,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,8
1311926,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,2
1311927,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,,2018-07-11T00:00:00,8
1311930,GOURMET SUTPHIN KING DELI CORP,,2018-07-12T00:00:00,1
1311933,GV BUSSOLA RESTAURANT CORP,,2018-07-12T00:00:00,10
1311935,TB CANTINA LLC,,2018-07-12T00:00:00,2
1311935,TB CANTINA LLC,,2018-07-12T00:00:00,2
1311937,HARLEM PRIME LLC,,2018-07-12T00:00:00,2
1311938,LHG RESTAURANT INC,,2018-07-13T00:00:00,2
1311940,H CITY DISCOUNT STORE INC,,2018-07-13T00:00:00,14
1311941,YONY P DELI CORP,,2018-07-13T00:00:00,14
2213432,JOSEPH SCHLEIMER,,2018-07-13T00:00:00,12
1311943,DAIRY SHACK LLC,,2018-07-13T00:00:00,10
1311944,TARTINERY LIBERTY LLC,,2018-07-13T00:00:00,2
